mCarName,mTrackLocation,mTrackVariation,mCurrentLap,mWorldPosition[0],mWorldPosition[1],mWorldPosition[2],mLocalAcceleration[0],mLocalAcceleration[1],mLocalAcceleration[2],mSteering,mBrake,mThrottle,mTyreRPS[0],mTyreRPS[1],mTyreRPS[2],mTyreRPS[3],mWorldVelocity[0],mWorldVelocity[1],mWorldVelocity[2],mOrientation[0],mOrientation[1],mOrientation[2],mSpeed,mCurrentTime,mAngularVelocity[0],mAngularVelocity[1],mAngularVelocity[2]
Toyota GT-86,Laguna_Seca,,1,-330.224,229.329,166.531,0.574159,-0.411892,-1.23836,0.00365417,0,1,-129.749,-129.677,-131.352,-131.186,-18.782,1.57215,-35.5524,0.042863,0.484089,0.00334508,40.2415,11.231,0.0221786,-0.0199292,0.0514075
Toyota GT-86,Laguna_Seca,,1,-332.136,229.487,162.911,0.0651514,-0.440737,-1.26509,-0.00165616,0,1,-130.165,-130.088,-131.714,-131.624,-18.8284,1.54055,-35.6723,0.0411613,0.486104,-0.000110161,40.3713,11.331,0.0167247,-0.0149855,0.00853294
Toyota GT-86,Laguna_Seca,,1,-334.612,229.687,158.201,3.27249,-0.58961,-1.13377,-0.0509751,0,1,-130.241,-130.918,-132.141,-132.278,-18.7652,1.48437,-35.8893,0.0395745,0.482912,0.00715086,40.5282,11.469,0.011582,0.104356,-0.145373
Toyota GT-86,Laguna_Seca,,1,-336.806,229.86,153.932,4.52177,-0.0234965,-1.02869,-0.0230455,0,1,-130.502,-131.414,-132.637,-132.989,-18.3495,1.46084,-36.2375,0.0386661,0.459898,0.0190805,40.65,11.581,-0.000738855,0.226762,-0.00537778
Toyota GT-86,Laguna_Seca,,1,-338.897,230.024,149.749,4.30944,-1.04143,1.01828,0.00689295,0,0,-130.984,-131.492,-130.991,-131.439,-17.9352,1.37142,-36.523,0.03579,0.440759,0.0145802,40.7094,11.701,0.0467933,0.097512,0.00115448
Toyota GT-86,Laguna_Seca,,1,-340.757,230.165,145.912,3.30489,-0.33772,1.09236,0.00822299,0,0,-130.839,-130.913,-130.817,-130.886,-17.5192,1.30828,-36.5948,0.0318047,0.435686,0.0132541,40.589,11.801,0.0209958,0.010634,0.0454967
Toyota GT-86,Laguna_Seca,,1,-342.468,230.292,142.315,1.32503,-0.0405747,1.07354,0.00600538,0,0,-130.605,-130.504,-130.578,-130.485,-17.2712,1.29101,-36.5932,0.03093,0.436878,0.00617832,40.4804,11.909,-0.00173699,-0.0251954,0.0790649
Toyota GT-86,Laguna_Seca,,1,-344.71,230.458,137.559,0.0815082,-0.790583,-0.767656,-0.00221357,0,1,-130.651,-130.549,-131.862,-131.742,-17.2376,1.23725,-36.636,0.0306504,0.440372,-8.81996e-05,40.5095,12.036,0.00793064,-0.0206412,0.0110963
Toyota GT-86,Laguna_Seca,,1,-346.465,230.579,133.83,-0.221232,-0.798816,-1.02398,-0.00126401,0,1,-130.916,-130.911,-132.229,-132.212,-17.2941,1.15633,-36.7219,0.0300718,0.441175,-0.000473543,40.6111,12.131,0.0148345,1.88828e-05,0.00104808
Toyota GT-86,Laguna_Seca,,1,-348.456,230.706,129.601,1.19698,-0.772041,-1.00336,-0.0188163,0,1,-131.147,-131.393,-132.625,-132.648,-17.3231,1.05285,-36.8398,0.0279412,0.440159,0.00177667,40.7261,12.25,0.0152983,0.0308064,-0.0656747
Toyota GT-86,Laguna_Seca,,1,-350.211,230.81,125.847,0.854053,-0.515255,-1.04854,0.00067931,0,1,-131.472,-131.763,-132.85,-132.996,-17.2447,0.996003,-36.9918,0.0271606,0.433774,0.00613903,40.8289,12.35,0.00960849,0.0565301,0.0342367
Toyota GT-86,Laguna_Seca,,1,-352.763,230.948,120.347,0.859687,-1.55112,-1.10488,0.00177383,0,1,-132.062,-132.113,-133.54,-133.457,-17.1738,0.813291,-37.1987,0.0217273,0.429763,0.00428576,40.9835,12.5,0.0643659,0.00633604,0.00589146
Toyota GT-86,Laguna_Seca,,1,-354.508,231.023,116.561,0.378016,-2.06827,-1.15525,0.00142623,0,1,-132.463,-132.458,-133.924,-133.848,-17.1633,0.673701,-37.3255,0.0176272,0.429774,0.00229639,41.0906,12.601,0.0199904,-0.00435511,0.0227195
Toyota GT-86,Laguna_Seca,,1,-356.791,231.093,111.576,2.62059,-3.68294,-0.749334,-0.0471668,0,1,-132.527,-133.083,-134.954,-134.512,-17.0912,0.311039,-37.5173,0.00737391,0.427679,0.00735582,41.2319,12.731,0.128219,0.0725161,-0.115263
Toyota GT-86,Laguna_Seca,,1,-358.481,231.109,107.813,3.81449,-3.76601,-1.23774,-0.0487324,0,1,-132.498,-133.495,-135.441,-135.141,-16.7897,-0.00486128,-37.7741,-0.000281802,0.412437,0.0187484,41.3394,12.84,0.0692082,0.19513,-0.0146166
Toyota GT-86,Laguna_Seca,,1,-360.699,231.077,102.765,3.48854,-3.38244,-1.30036,0.00718526,0,1,-133.173,-133.988,-137.428,-136.271,-16.4195,-0.509373,-38.0758,-0.0124489,0.387814,0.0120769,41.4704,12.969,0.0780252,0.152718,0.0346464
Toyota GT-86,Laguna_Seca,,1,-362.325,231.014,98.9445,4.39592,-1.82467,-1.50727,0.0114602,0,1,-133.842,-134.28,-137.133,-135.912,-16.0857,-0.738892,-38.372,-0.0156494,0.376454,0.0128639,41.6162,13.066,0.0246975,0.0678722,-0.00419409
Toyota GT-86,Laguna_Seca,,1,-364.183,230.917,94.4506,3.71528,-2.13495,-1.70366,0.0112046,0,1,-134.62,-134.642,-136.561,-136.102,-15.7291,-0.917624,-38.6952,-0.017622,0.373656,0.00371251,41.7831,13.181,0.022483,-0.0183026,0.198793
Toyota GT-86,Laguna_Seca,,1,-366.224,230.785,89.4085,0.634215,-2.23596,-1.30782,0.00568581,0,1,-135.325,-135.179,-136.943,-136.612,-15.5682,-1.12348,-38.9562,-0.0244266,0.378637,-0.0244334,41.9705,13.316,0.0663066,-0.0405088,0.148713
Toyota GT-86,Laguna_Seca,,1,-368.725,230.582,83.1647,0.394089,-2.15708,-1.63971,-0.00734933,0,1,-135.986,-136.083,-137.656,-137.604,-15.6263,-1.44478,-39.179,-0.0339851,0.381805,-0.042282,42.2067,13.48,0.0425892,0.00909237,0.0881012
Toyota GT-86,Laguna_Seca,,1,-370.443,230.413,78.8471,2.04113,-0.763295,-0.580991,-0.0140839,0,1,-136.405,-136.656,-138.005,-138.381,-15.5433,-1.62737,-39.3738,-0.0376826,0.376598,-0.0467794,42.3662,13.581,0.0202917,0.0942877,0.0427799
Toyota GT-86,Laguna_Seca,,1,-372.104,230.23,74.6385,1.85169,-0.568666,-1.6843,0.00150784,0,1,-136.99,-137.234,-138.506,-138.542,-15.4583,-1.7864,-39.5894,-0.0392721,0.368693,-0.058509,42.5422,13.681,0.0111963,0.0489356,0.102949
Toyota GT-86,Laguna_Seca,,1,-373.777,230.033,70.3398,1.53719,-1.17766,-1.54772,0.00177709,0,1,-137.601,-137.716,-138.955,-139.167,-15.3447,-1.86684,-39.8075,-0.0406021,0.365485,-0.0689833,42.7086,13.799,0.0088627,0.0178768,0.0995902
Toyota GT-86,Laguna_Seca,,1,-375.587,229.808,65.6154,4.76762,0.0427736,-1.45519,-0.0430979,0,1,-137.879,-138.477,-139.415,-139.717,-15.1456,-1.9247,-40.0805,-0.0418904,0.36175,-0.0761226,42.8899,13.916,0.0113581,0.0892903,0.0178289
Toyota GT-86,Laguna_Seca,,1,-377.033,229.621,61.7268,6.11069,0.314128,-1.4194,-0.0496597,0,1,-138.018,-139.007,-140.433,-140.476,-14.705,-1.92881,-40.3751,-0.0424989,0.344872,-0.0720632,43.0146,14.016,-0.0194144,0.242333,-0.018173
Toyota GT-86,Laguna_Seca,,1,-378.767,229.394,56.8578,5.64633,1.61301,-1.44624,0.00573628,0,1,-138.676,-139.654,-140.995,-141.065,-14.0648,-1.84101,-40.7792,-0.0404401,0.31492,-0.076149,43.1788,14.131,-0.0510088,0.203728,0.117024
Toyota GT-86,Laguna_Seca,,1,-380.526,229.168,51.5919,9.18791,1.92892,-1.94177,-0.0413375,0,1,-139.146,-140.014,-141.24,-141.312,-13.2568,-1.65512,-41.2425,-0.0345939,0.295699,-0.074868,43.3567,14.251,-0.0594165,0.139472,-0.108715
Toyota GT-86,Laguna_Seca,,1,-381.853,229.005,47.3078,7.82156,1.17803,-1.54626,-0.0240148,0,1,-139.586,-140.39,-141.682,-141.901,-12.4449,-1.50446,-41.621,-0.0323482,0.276156,-0.0685641,43.472,14.366,-0.0155848,0.208682,0.0283283
Toyota GT-86,Laguna_Seca,,1,-383.345,228.824,42.1512,5.27058,0.474556,-1.45501,0.00999735,0,1,-140.39,-140.848,-142.229,-142.226,-11.7506,-1.45751,-41.9918,-0.0336473,0.257289,-0.0730968,43.6341,14.485,0.000795059,0.086255,0.0127046
Toyota GT-86,Laguna_Seca,,1,-384.439,228.686,38.1481,5.4111,0.668432,-1.2831,-0.0202447,0,1,-140.819,-141.221,-142.655,-142.439,-11.3128,-1.44839,-42.2503,-0.0330199,0.25262,-0.0711972,43.7668,14.589,-0.0209908,0.0409295,-0.0595215
Toyota GT-86,Laguna_Seca,,1,-385.539,228.541,33.9059,6.1358,0.795725,-1.19721,-0.0406862,0,1,-141.083,-141.681,-142.756,-143.125,-10.7433,-1.42988,-42.5354,-0.0309092,0.242096,-0.0606352,43.8975,14.686,-0.0321425,0.169001,-0.0929336
Toyota GT-86,Laguna_Seca,,1,-386.59,228.4,29.638,4.24694,1.14202,-1.16432,0.00536819,0,1,-141.609,-142.196,-143.256,-143.54,-10.2605,-1.37414,-42.7863,-0.0287279,0.224305,-0.0588839,44.0254,14.786,-0.0302087,0.146515,0.0506379
Toyota GT-86,Laguna_Seca,,1,-387.923,228.22,23.9107,4.83854,0.630743,-1.28625,-0.0219291,0,1,-142.218,-142.673,-143.971,-143.854,-9.72981,-1.3219,-43.1004,-0.0274292,0.214143,-0.056694,44.2064,14.919,-0.00266182,0.0516239,-0.0974512
Toyota GT-86,Laguna_Seca,,1,-388.851,228.089,19.66,6.19461,-0.111872,-1.25804,-0.0537932,0,1,-142.336,-143.059,-144.262,-144.548,-9.20528,-1.33942,-43.3398,-0.028693,0.204047,-0.0465947,44.3281,15.016,0.0136763,0.166739,-0.070365
Toyota GT-86,Laguna_Seca,,1,-389.991,227.914,14.0797,4.63028,0.0036787,-1.35199,0.00603512,0,1,-143.019,-143.729,-145.067,-145.244,-8.53638,-1.39636,-43.6342,-0.0308696,0.179381,-0.0456074,44.4865,15.134,-0.00318577,0.158004,0.0501618
Toyota GT-86,Laguna_Seca,,1,-390.729,227.79,10.2161,5.74826,0.0948483,-1.46395,-0.0151893,0,1,-143.404,-144.03,-145.455,-145.386,-8.12665,-1.41443,-43.8335,-0.0302094,0.169721,-0.0456372,44.6073,15.231,-0.0124479,0.0813146,-0.0583386
Toyota GT-86,Laguna_Seca,,1,-391.583,227.632,5.37892,7.06392,0.289779,-1.17745,-0.0519013,0,1,-143.617,-144.288,-145.862,-145.875,-7.44673,-1.43917,-44.0894,-0.0301573,0.157663,-0.0357896,44.7392,15.35,-0.00381711,0.163085,-0.0610004
Toyota GT-86,Laguna_Seca,,1,-392.345,227.479,0.663252,5.41797,0.0588883,-1.35392,0.00093147,0,1,-144.248,-144.898,-146.23,-146.45,-6.79904,-1.44193,-44.3232,-0.0301078,0.137918,-0.0383221,44.8687,15.451,-0.00254139,0.166517,0.0809503
Toyota GT-86,Laguna_Seca,,1,-393.004,227.335,-3.77935,4.87007,0.12675,-1.42503,0.000886723,0,1,-144.813,-145.245,-146.715,-146.625,-6.32325,-1.44489,-44.5306,-0.0301384,0.127179,-0.0433679,45.0032,15.55,0.00138627,0.0589064,-0.00812459
Toyota GT-86,Laguna_Seca,,1,-393.609,227.189,-8.2426,5.40281,0.0129699,-1.36857,-0.0215888,0,1,-145.218,-145.515,-147.11,-147.045,-5.79666,-1.46896,-44.7312,-0.0309846,0.120624,-0.0380196,45.1318,15.65,-0.000849034,0.0969476,-0.0401265
Toyota GT-86,Laguna_Seca,,1,-394.442,226.965,-14.9724,2.58247,0.068944,-1.4181,0.00428743,0,1,-146.053,-146.23,-147.592,-147.606,-5.30081,-1.51417,-44.9978,-0.0313679,0.110269,-0.0464277,45.339,15.8,-0.00385895,0.0227898,0.0259114
Toyota GT-86,Laguna_Seca,,1,-394.905,226.828,-19.0295,4.22892,0.0722493,-1.30506,-0.0361362,0,1,-146.217,-146.711,-148.022,-147.989,-5.02035,-1.53256,-45.1513,-0.0317636,0.107606,-0.0419907,45.4609,15.885,0.000147506,0.0648557,-0.123752
Toyota GT-86,Laguna_Seca,,1,-395.573,226.601,-25.5956,6.34841,-0.173789,-1.12656,-0.0408742,0,1,-146.391,-147.448,-148.726,-149.045,-4.20743,-1.59198,-45.4044,-0.0337226,0.082302,-0.025337,45.6298,16.036,0.00393484,0.253042,-0.0430158
Toyota GT-86,Laguna_Seca,,1,-396.031,226.41,-30.9803,6.63724,-0.114853,-1.31981,-0.0134528,0,1,-146.867,-147.993,-149.715,-149.524,-3.48396,-1.63654,-45.6039,-0.0348059,0.055319,-0.0235547,45.7696,16.158,0.00781782,0.18285,-0.0399562
Toyota GT-86,Laguna_Seca,,1,-396.333,226.25,-35.3964,7.73832,-0.352296,-1.26534,-0.0357299,0,1,-147.141,-148.078,-150.51,-149.828,-2.76943,-1.68051,-45.7619,-0.0357974,0.0385839,-0.0155734,45.8785,16.251,0.0111603,0.171989,-0.0642216
Toyota GT-86,Laguna_Seca,,1,-396.602,226.055,-40.6687,7.13645,-0.445815,-1.34213,-0.0117342,0,1,-147.699,-148.449,-151.035,-150.325,-1.90292,-1.7236,-45.9304,-0.0365487,0.0182085,-0.0114967,46.005,16.369,-0.000815648,0.173456,0.0234899
Toyota GT-86,Laguna_Seca,,1,-396.766,225.877,-45.3451,5.95537,-0.261422,0.281059,0.0149822,0,0,-148.348,-148.749,-148.568,-148.668,-1.27234,-1.76781,-46.0409,-0.0372346,0.00541865,-0.0153706,46.0915,16.47,0.00593994,0.0693005,0.038783
Toyota GT-86,Laguna_Seca,,1,-396.868,225.696,-50.0181,3.93421,-0.0610326,1.52233,0.0128981,0,0,-148.191,-148.112,-147.32,-147.419,-0.773848,-1.7994,-45.9107,-0.0403067,0.00381768,-0.0177138,45.9479,16.574,0.0339558,-0.0215264,0.0355449
Toyota GT-86,Laguna_Seca,,1,-396.931,225.52,-54.5239,1.16282,-0.00647617,1.51204,0.00792764,0,0,-147.803,-147.586,-147.085,-146.958,-0.520552,-1.7957,-45.7608,-0.042101,0.00797509,-0.0250037,45.7945,16.666,0.0197549,-0.0518097,0.0756562
Toyota GT-86,Laguna_Seca,,1,-396.989,225.316,-59.7574,-0.0566045,-0.355225,10.0543,-0.00318855,1,0,-128.316,-127.952,-143.152,-143.069,-0.482716,-1.77527,-45.1184,-0.0493813,0.0132929,-0.0289361,45.1265,16.786,0.181504,-0.0236895,-0.000632336
Toyota GT-86,Laguna_Seca,,1,-397.036,225.139,-64.3478,0.0140677,0.0252638,11.8289,-0.00234768,1,0,-108.214,-105.988,-136.786,-136.588,-0.472521,-1.72948,-43.9843,-0.0715298,0.0143354,-0.0259264,43.9814,16.881,0.185494,0.00663028,-0.0447126
Toyota GT-86,Laguna_Seca,,1,-397.081,224.974,-68.6772,0.046346,0.0775364,12.3341,-0.00193779,1,0,-96.6122,-94.4326,-128.76,-129.708,-0.447986,-1.62033,-42.7694,-0.0798599,0.0136722,-0.0237377,42.7719,16.985,-0.00962856,0.0117782,-0.012476
Toyota GT-86,Laguna_Seca,,1,-397.136,224.768,-74.1363,0.173878,-0.227834,11.7901,-0.0012226,1,0,-72.7214,-71.1422,-121.522,-122.615,-0.409989,-1.52698,-41.2119,-0.0712083,0.0114778,-0.0213771,41.2187,17.115,-0.0780431,0.0173532,-0.0261192
Toyota GT-86,Laguna_Seca,,1,-397.176,224.616,-78.2665,0.228037,0.337602,11.9546,0.0005583,1,0,-49.2598,-50.3294,-118.094,-119.05,-0.37486,-1.43602,-40.0071,-0.065925,0.00984076,-0.0198079,40.0147,17.216,-0.0274477,0.0121054,-0.00414267
Toyota GT-86,Laguna_Seca,,1,-397.218,224.453,-82.9181,0.257974,-0.0582818,11.3302,0.000369298,0.698155,0,-30.9583,-34.3175,-115.414,-115.914,-0.333671,-1.32673,-38.6578,-0.0646032,0.00861196,-0.019435,38.6356,17.331,-0.0186358,0.00812207,0.00048817
Toyota GT-86,Laguna_Seca,,1,-397.25,224.323,-86.7254,0.260503,-0.218675,11.0104,0.000381764,0.846822,0,-27.4935,-32.76,-114.729,-115.027,-0.298508,-1.26725,-37.5394,-0.0614837,0.0079339,-0.0196213,37.5161,17.431,-0.0224511,0.0045536,0.000549714
Toyota GT-86,Laguna_Seca,,1,-397.278,224.198,-90.4212,0.233434,-0.141713,10.9436,0.000277278,0.849948,0,-12.7654,-20.4345,-112.229,-112.597,-0.265338,-1.22574,-36.4426,-0.0614579,0.00771605,-0.0197622,36.4231,17.539,0.00853476,0.000467979,0.00570877
Toyota GT-86,Laguna_Seca,,1,-397.311,224.041,-95.1225,0.170269,-0.491794,10.3126,-0.000244448,0.665225,0,-10.8506,-21.17,-110.275,-110.403,-0.227255,-1.16747,-35.0249,-0.0595981,0.0075634,-0.0208283,35.0149,17.666,-0.0336757,0.00216174,0.00746182
Toyota GT-86,Laguna_Seca,,1,-397.337,223.9,-99.3629,0.1936,0.0991977,10.2628,-0.000354675,0.727021,0,-7.01314,-19.6726,-107.043,-107.097,-0.195331,-1.10851,-33.7781,-0.0568968,0.00683747,-0.0215893,33.7542,17.786,-0.00494067,0.0070807,0.00720761
Toyota GT-86,Laguna_Seca,,1,-397.357,223.781,-103.016,0.222987,0.0541475,9.56055,-0.000343579,0.538164,0,-16.1276,-31.1938,-104.173,-104.218,-0.164258,-1.04965,-32.6783,-0.0552875,0.00596662,-0.0223705,32.6765,17.901,-0.0255612,0.00853525,0.00305404
Toyota GT-86,Laguna_Seca,,1,-397.373,223.677,-106.237,0.228239,-0.0962201,9.31019,-0.000313178,0.496088,0,-27.2404,-44.8937,-101.363,-101.423,-0.136694,-1.01659,-31.7657,-0.0530583,0.00518072,-0.0230083,31.7451,18.005,-0.0183693,0.00755834,-0.000646685
Toyota GT-86,Laguna_Seca,,1,-397.386,223.571,-109.526,0.271623,-0.261531,6.83617,-0.00033608,0.2421,0.2,-59.5387,-80.4118,-99.5223,-99.5583,-0.108269,-0.985311,-30.9138,-0.0488094,0.00443941,-0.0238727,30.9049,18.109,-0.0634816,0.00731695,0.00222434
Toyota GT-86,Laguna_Seca,,1,-397.396,223.462,-112.886,0.764423,-0.395404,4.6338,0.000300961,0.256135,0.2,-93.9857,-96.5697,-97.1023,-97.357,-0.0488578,-0.972641,-30.2184,-0.0436448,0.00128747,-0.0237333,30.2295,18.216,-0.0354399,0.056469,-0.00762075
Toyota GT-86,Laguna_Seca,,1,-397.398,223.365,-115.894,0.806398,-0.392519,2.2396,0.000731082,0.0619217,0.2,-96.2906,-96.4189,-95.9278,-95.9889,0.0316994,-0.958836,-29.9359,-0.0396346,-0.00232074,-0.0232169,29.9513,18.316,-0.0478437,0.0158733,-0.000410559
Toyota GT-86,Laguna_Seca,,1,-397.392,223.268,-118.879,0.459352,-0.281211,0.985136,0.000571551,0.0420465,0.04,-95.8298,-95.8607,-95.7676,-95.7884,0.0937722,-0.951298,-29.7489,-0.0358114,-0.00331253,-0.0247381,29.7632,18.419,-0.036073,0.00479755,0.0168854
Toyota GT-86,Laguna_Seca,,1,-397.379,223.151,-122.542,0.250421,-0.429118,1.73224,-0.00110577,0.0432954,0,-95.411,-95.4466,-95.1036,-95.1242,0.133591,-0.941245,-29.6219,-0.0331646,-0.00393876,-0.0272207,29.6342,18.531,-0.00762232,0.00614106,0.00982368
Toyota GT-86,Laguna_Seca,,1,-397.363,223.046,-125.833,0.331287,-0.0437281,3.09346,-0.00240577,0.152627,0,-93.9719,-94.0367,-93.9597,-94.0046,0.163825,-0.943179,-29.3209,-0.0361048,-0.00486099,-0.0283429,29.3303,18.651,0.0387076,0.0120513,0.0017956
Toyota GT-86,Laguna_Seca,,1,-397.346,222.952,-128.751,0.429255,0.0961701,1.34806,-0.00277326,0,0,-93.8982,-93.9725,-93.3684,-93.4345,0.20102,-0.942957,-29.1112,-0.038557,-0.00620878,-0.0289512,29.123,18.749,-0.00144661,0.0159532,0.00935475
Toyota GT-86,Laguna_Seca,,1,-397.324,222.857,-131.656,0.468195,-0.356533,1.29577,-0.00282048,0,0,-93.4927,-93.5712,-92.9566,-93.0257,0.243943,-0.961391,-28.9776,-0.0361809,-0.0079203,-0.0291969,28.9906,18.856,-0.023791,0.016368,0.00142617
Toyota GT-86,Laguna_Seca,,1,-397.298,222.761,-134.54,0.510703,-0.0187838,3.68072,-0.00306616,0.197038,0,-91.7031,-91.8046,-91.8353,-91.911,0.290307,-0.965855,-28.6741,-0.0371884,-0.00962832,-0.0296612,28.6808,18.95,0.0354261,0.0184762,-0.000490867
Toyota GT-86,Laguna_Seca,,1,-397.26,222.649,-137.901,0.515832,-0.262134,8.12863,-0.00398861,0.620485,0,-86.5641,-86.9327,-89.5932,-89.6943,0.344678,-0.948844,-28.1035,-0.0429301,-0.0116411,-0.0297967,28.1079,19.066,0.0983442,0.0187299,-0.00418236
Toyota GT-86,Laguna_Seca,,1,-397.23,222.574,-140.16,1.04976,-0.339715,9.02679,-0.0196445,0.554584,0,-83.1895,-84.6498,-86.9751,-87.1532,0.391175,-0.944321,-27.376,-0.0533586,-0.0130948,-0.0289009,27.3683,19.15,0.123318,0.0284088,-0.0185998
Toyota GT-86,Laguna_Seca,,1,-397.163,222.463,-143.323,5.58314,-0.58098,1.5939,-0.0938688,0,0,-86.544,-87.692,-86.1637,-86.9443,0.776407,-0.966144,-26.9872,-0.0523742,-0.0247056,-0.0161376,27.0124,19.275,-0.122674,0.203806,-0.190156
Toyota GT-86,Laguna_Seca,,1,-397.049,222.36,-146.018,7.89532,-0.767809,1.6462,-0.165448,0,0,-85.5134,-87.384,-85.1663,-86.8558,1.46551,-1.03478,-26.7919,-0.0401001,-0.0553358,0.00175614,26.8475,19.366,-0.0842409,0.369134,-0.10225
Toyota GT-86,Laguna_Seca,,1,-396.809,222.229,-149.305,9.47063,-0.394331,1.67418,-0.176989,0,0,-84.5623,-86.5395,-84.0208,-86.2642,2.51494,-1.07845,-26.502,-0.0396559,-0.105921,0.00851958,26.6369,19.486,0.0617337,0.445373,-0.0216758
Toyota GT-86,Laguna_Seca,,1,-396.391,222.081,-152.851,9.92548,-0.620178,1.58277,-0.178346,0,0,-83.485,-85.7338,-82.3639,-85.2726,3.78549,-1.15261,-26.1005,-0.0503726,-0.171404,0.0148945,26.3905,19.616,0.0818995,0.513363,-0.0262363
Toyota GT-86,Laguna_Seca,,1,-395.923,221.953,-155.7,9.81044,-1.08546,1.3642,-0.0979767,0,0,-82.8691,-85.1985,-80.9837,-84.308,4.87425,-1.19814,-25.6973,-0.0524719,-0.233041,0.0186689,26.1793,19.731,0.00789576,0.564922,0.019619
Toyota GT-86,Laguna_Seca,,1,-395.315,221.812,-158.632,9.66293,-0.00822839,1.26284,-0.00528213,0,0,-82.4072,-84.7129,-79.9782,-83.0388,5.91194,-1.23718,-25.2671,-0.0542352,-0.294962,0.0177402,25.9733,19.849,0.000120484,0.519649,0.0429232
Toyota GT-86,Laguna_Seca,,1,-394.783,221.707,-160.767,11.2305,0.240752,1.38196,-0.069257,0,0,-81.5627,-84.082,-79.4606,-82.324,6.71517,-1.20464,-24.8944,-0.0508127,-0.337807,0.0231378,25.8012,19.931,-0.0340367,0.487133,-0.0878948
Toyota GT-86,Laguna_Seca,,1,-393.865,221.562,-163.836,11.8221,0.0428395,1.69865,-0.18229,0,0,-80.2902,-82.3122,-78.267,-81.4046,8.03631,-1.12257,-24.1792,-0.0495478,-0.39661,0.0323727,25.498,20.05,0.0206341,0.469166,0.00109432
Toyota GT-86,Laguna_Seca,,1,-392.945,221.443,-166.422,11.5114,-0.092434,1.74467,-0.185081,0,0,-79.2589,-81.1142,-77.2672,-80.4106,9.10268,-1.07285,-23.498,-0.0500024,-0.448433,0.0308048,25.2135,20.166,0.0141453,0.488039,0.0384598
Toyota GT-86,Laguna_Seca,,1,-391.809,221.319,-169.158,11.7694,0.0951183,1.78981,-0.18706,0,0,-78.1113,-80.0963,-76.0611,-79.3491,10.2356,-1.01761,-22.6775,-0.0486162,-0.50807,0.0319652,24.8932,20.291,-0.00516441,0.518334,0.00997859
Toyota GT-86,Laguna_Seca,,1,-390.765,221.221,-171.357,12.0895,0.214023,1.82812,-0.188779,0,0,-77.166,-79.1763,-75.1193,-78.3997,11.1403,-0.961607,-21.943,-0.0460212,-0.559744,0.0326696,24.6169,20.381,-0.0110553,0.531461,0.0273731
Toyota GT-86,Laguna_Seca,,1,-389.126,221.094,-174.355,12.4157,0.449211,1.8701,-0.191411,0,0,-75.7537,-77.7705,-73.7738,-77.0112,12.3876,-0.850546,-20.7935,-0.0416648,-0.635273,0.0327019,24.2035,20.511,-0.0084457,0.539599,0.0380467
Toyota GT-86,Laguna_Seca,,1,-387.981,221.021,-176.195,11.9816,0.127924,1.82037,-0.193299,0,0,-74.7763,-76.8002,-72.6746,-76.1392,13.1834,-0.764166,-19.9612,-0.039656,-0.684126,0.0315977,23.9278,20.616,-0.00670484,0.548618,0.0549537
Toyota GT-86,Laguna_Seca,,1,-386.021,220.919,-178.97,12.5474,0.621021,1.94049,-0.196375,0,0,-73.266,-75.2625,-71.4026,-74.4706,14.325,-0.650585,-18.5984,-0.036405,-0.762828,0.0250872,23.4752,20.751,0.0020591,0.54622,0.0511702
Toyota GT-86,Laguna_Seca,,1,-384.46,220.853,-180.906,12.4047,0.202602,1.91103,-0.198792,0,0,-72.1161,-74.1371,-70.1614,-73.3197,15.0935,-0.586931,-17.5383,-0.0346315,-0.821867,0.0210221,23.1355,20.866,-0.00499777,0.554142,0.0610038
Toyota GT-86,Laguna_Seca,,1,-382.61,220.786,-182.946,11.9095,-0.0352019,1.85515,-0.2016,0,0,-70.8579,-72.8098,-68.8562,-71.9547,15.8639,-0.555502,-16.3194,-0.0341706,-0.887571,0.0163117,22.754,20.985,0.016222,0.541513,0.0558373
Toyota GT-86,Laguna_Seca,,1,-381.002,220.731,-184.533,11.5794,-0.43434,3.01475,-0.204051,0.47979,0,-65.6983,-68.4694,-66.9805,-70.6941,16.4336,-0.554561,-15.2622,-0.0353423,-0.941893,0.0125901,22.4228,21.084,0.0353067,0.541698,0.0784625
Toyota GT-86,Laguna_Seca,,1,-379.369,220.678,-186.01,8.86411,-0.0143406,5.30909,-0.208393,0.140766,0.2,-38.1044,-63.6163,-61.219,-68.4902,16.4429,-0.547861,-14.1226,-0.0463428,-0.989815,-0.000295489,21.6657,21.181,0.111279,0.460764,0.162904
Toyota GT-86,Laguna_Seca,,1,-377.32,220.613,-187.668,12.2734,-0.240416,1.39731,-0.214202,0,0.2,-62.2947,-67.606,-65.2334,-68.7979,16.9137,-0.505962,-12.7018,-0.044148,-1.06058,0.0103101,21.1533,21.311,-0.0864867,0.642491,-0.0571817
Toyota GT-86,Laguna_Seca,,1,-375.723,220.563,-188.816,12.2319,-0.185221,1.41264,-0.216827,0,0.2,-63.4018,-66.6577,-63.7716,-66.7239,17.3265,-0.506512,-11.6664,-0.035476,-1.11973,0.0105508,20.8848,21.401,-0.0673074,0.612969,0.067365
Toyota GT-86,Laguna_Seca,,1,-373.715,220.506,-190.089,11.9145,0.00848618,2.41911,-0.220694,0,0,-62.7775,-64.9363,-58.6353,-62.8368,17.6336,-0.484153,-10.2592,-0.0337187,-1.18662,0.00638765,20.4066,21.516,0.0252462,0.57209,0.0355965
